# logn beta gamma alpha delta logL logPrior
-3.353987722987030295e+00 6.409305971189511730e+00 3.718637798901370140e+00 9.219807968202511361e-01 8.171710644097076592e-01 -5.036177443628304218e+00 0.000000000000000000e+00
-2.069791427010175600e+00 6.438900445478807022e+00 2.348220894832636851e+00 -2.038404419480690510e+00 -2.728685388441134396e-01 -4.934196628000925067e+00 0.000000000000000000e+00
-4.558180356739336858e+00 1.772148381293495278e+00 2.095683463190535889e+00 -1.696590047275634339e+00 6.324208085874686303e-01 -4.903968630218844993e+00 0.000000000000000000e+00
1.031717216855208230e+00 -1.031712780935561291e+00 4.265697276310768338e+00 1.338595194716945880e+00 -7.994697106188402014e-01 -4.903800369632183020e+00 0.000000000000000000e+00
-2.388998458470204533e-01 -1.975594076414883382e+00 1.392706867063024490e+00 2.411936278052595917e+00 1.346102213329061215e+00 -4.876493175395560264e+00 0.000000000000000000e+00
-7.652027405709553864e-01 9.324545968715878264e-01 1.028330180285967455e+00 2.755438686475741861e+00 9.918091192475924078e-01 -4.829959958140863208e+00 0.000000000000000000e+00
-8.176997236849494755e+00 1.138593021974912745e+00 1.623380410663284090e+00 -1.626612913672923932e+00 1.824091278942602479e+00 -4.822833005743396129e+00 0.000000000000000000e+00
-1.906980704610534483e+00 4.755640884224087372e+00 1.688907672705493024e+00 5.462643350999625280e-01 6.168954994386831592e-01 -4.808834851102109731e+00 0.000000000000000000e+00
-3.972522201705049660e+00 -1.996588870451521114e-01 4.084270904701149618e+00 -1.279107907620755880e+00 1.346475660069161862e+00 -4.797066746265133297e+00 0.000000000000000000e+00
-6.355798265560498317e-01 9.759948165912323281e-01 2.284487714871605846e+00 2.149686024295665021e+00 1.098387294506205425e+00 -4.797049130771282144e+00 0.000000000000000000e+00
-1.906905461486632536e+00 6.538948860601117907e+00 1.915790059629196573e+00 -7.443702201950279651e-01 -2.402111511156505008e-01 -4.779407519812631122e+00 0.000000000000000000e+00
-1.394582418894198650e+00 -1.200549120730258323e+00 3.060327687597366619e+00 -1.894746198610608889e+00 3.633310099472568666e-01 -4.768935769808768654e+00 0.000000000000000000e+00
4.509638001943319097e-01 5.188076980226454804e-01 1.233286746335811923e+00 1.813879888962505849e+00 -7.139968095032699358e-01 -4.752037203463676640e+00 0.000000000000000000e+00
-1.608363210680007427e+00 -1.254141970253333405e+00 9.584018313000435274e-01 1.600453715466279236e+00 2.071698395665935166e-01 -4.718202513552842703e+00 0.000000000000000000e+00
-3.950749428022881204e+00 5.341431306345210572e+00 4.510639794838024130e+00 -2.304433911911629274e+00 2.764342026562323085e-01 -4.712926810779281439e+00 0.000000000000000000e+00
-8.753128758961493006e+00 2.025569820512793939e-01 4.610268707391376175e+00 -1.707475379527373160e+00 1.963278885065108170e+00 -4.704682711324073452e+00 0.000000000000000000e+00
-2.788582506861849719e-01 -8.423011940030814548e-01 4.249378446702626988e+00 1.636784958382986988e+00 1.185647009740819602e+00 -4.700954326538529848e+00 0.000000000000000000e+00
-8.634947127694274638e-01 6.209950976480411278e+00 2.730402347659564022e+00 -2.547207631971367459e+00 -5.835982337499701078e-01 -4.700039372202258647e+00 0.000000000000000000e+00
-4.155655783633303457e+00 1.762336620054609782e+00 2.364144917747303953e+00 4.259044901752832568e-01 1.792039550625096789e+00 -4.643565544697285219e+00 0.000000000000000000e+00
-5.389144563830971180e+00 5.401581492335752799e+00 4.335682993206114944e+00 8.687387228033922604e-01 1.724693288710940520e+00 -4.631325904320622300e+00 0.000000000000000000e+00
-7.242229479756166377e+00 -1.856267249916423889e+00 4.671662062999098808e+00 -1.841558778670938423e+00 1.537782789912716996e+00 -4.611480108271023504e+00 0.000000000000000000e+00
-3.763215602825821460e+00 8.266316510923971128e-02 3.906163319170327775e+00 -1.782387954513334760e+00 4.776288556700024612e-01 -4.607533913823120386e+00 0.000000000000000000e+00
1.561449303210094008e-01 2.479080679383368846e+00 2.103794572165530674e+00 1.389818813134175990e-01 -2.850507299052993382e-01 -4.604434348653492215e+00 0.000000000000000000e+00
-3.901284389371584727e+00 3.659202389920746423e+00 3.174630051249562435e+00 8.236315273876563259e-01 1.226502575328943578e+00 -4.553742723876779586e+00 0.000000000000000000e+00
1.324908184924211696e+00 2.173181335177831741e+00 4.831889231107509008e-01 -2.099721397711006077e+00 -4.492612407774393413e-01 -4.552966258153987589e+00 0.000000000000000000e+00
-3.857394790853177824e+00 2.412189850459766305e+00 3.971964707323850874e+00 5.315274799085332180e-01 1.388335079251610704e+00 -4.550786231177149865e+00 0.000000000000000000e+00
-3.927310898515736781e+00 4.599747380094417970e+00 4.747752113844276423e+00 2.820178162318465631e+00 -8.852884818237605202e-01 -4.523839116545763872e+00 0.000000000000000000e+00
-1.269976976986642692e+00 3.286830626476109796e+00 2.552570477051024245e+00 1.407470196704755150e+00 7.180986092652039687e-01 -4.519721057520140306e+00 0.000000000000000000e+00
-6.990085251453020954e-01 4.768967157584743433e+00 5.018659240779393960e-01 -3.645396861445629466e-01 -6.610147809458237766e-01 -4.505730773811782441e+00 0.000000000000000000e+00
4.361680143050613578e-01 -1.618915737287177414e+00 2.629014771191189759e+00 1.783855558433133037e+00 -4.541886376086868848e-01 -4.505427108405758219e+00 0.000000000000000000e+00
-3.339697536764753671e+00 6.063419097592443130e+00 3.413059324722709675e+00 2.893014889111749088e+00 -4.232955069286275518e-01 -4.496653135944133517e+00 0.000000000000000000e+00
-1.281204344517103078e+00 3.925550266697447999e+00 2.626269476326079211e+00 1.966609294176569822e+00 -4.208821848682082756e-01 -4.495267477526276423e+00 0.000000000000000000e+00
-2.881091214011881618e+00 3.208449880404568688e+00 7.042843342027826914e-01 2.690781417856086488e+00 7.999729559783070876e-01 -4.484400545068183419e+00 0.000000000000000000e+00
-4.317558569545751901e+00 6.183959245533835691e+00 4.513570634973524953e+00 1.899113847901476415e+00 -7.483436821697306840e-01 -4.456222874104911469e+00 0.000000000000000000e+00
-3.689637810344155611e+00 1.211280020194157148e+00 1.689996805070893338e+00 -2.283628373200520034e+00 3.053405737552220556e-01 -4.446078088923494320e+00 0.000000000000000000e+00
-2.740458596091085663e+00 5.510066517287310006e+00 1.639006212214078717e+00 8.440787817614148203e-01 1.231191719929758843e+00 -4.440513526354322948e+00 0.000000000000000000e+00
