# logn beta gamma alpha delta logL logPrior
-3.658101071996227027e+00 4.882994656600658789e-01 4.861138815275016789e+00 -1.716279852795067118e+00 8.469933450221722726e-01 -3.692633723674760837e+00 0.000000000000000000e+00
-2.240750919783107697e+00 5.326181766974144693e+00 3.935376638728573351e+00 1.723545659454158274e+00 -7.118239138542857836e-01 -3.683522007898575978e+00 0.000000000000000000e+00
-4.445431125102608405e+00 3.077245625601194856e+00 4.736632780149479416e+00 3.017537106674196834e-01 2.377007463053953717e+00 -3.679129417020136739e+00 0.000000000000000000e+00
-7.265848462685103648e+00 2.147042415195632881e+00 1.113250149612452722e+00 -1.623120964604242600e+00 1.941049472072863713e+00 -3.673549056909667154e+00 0.000000000000000000e+00
-2.986395660807366625e-01 6.486195465127859716e-01 3.839808749263609045e+00 -3.685787561609732421e-02 3.898298693812973781e-04 -3.671218300243091370e+00 0.000000000000000000e+00
-7.372454919588937727e+00 6.072318720883746579e+00 4.595622567203359488e+00 -2.054526690903196062e+00 7.432602504659567844e-01 -3.662966029737598550e+00 0.000000000000000000e+00
-2.393885588531397879e+00 1.740583167611501780e+00 4.156582493671434619e+00 2.776941034593048752e+00 -4.936987336439875862e-01 -3.654006206817282276e+00 0.000000000000000000e+00
-7.233455598993836944e+00 3.932771212591620547e+00 2.770325838183948619e+00 -2.694332326686299517e+00 1.084157488542263792e+00 -3.649370462750963995e+00 0.000000000000000000e+00
-2.842052520931658499e+00 5.926965472405193225e+00 1.238334821576531297e+00 2.145421542251374714e+00 1.956254298592224439e+00 -3.649038438208636936e+00 0.000000000000000000e+00
-3.226593687587414383e+00 4.984001543132404954e+00 4.746945434310388734e+00 2.519852323113109804e+00 1.418279586079186361e+00 -3.646091077551524062e+00 0.000000000000000000e+00
-5.847741303879010477e-01 -1.952223494618064992e+00 2.426201185199510668e+00 -1.607820805754951898e+00 -2.098414431802663460e-01 -3.640445857075846003e+00 0.000000000000000000e+00
1.647813687426149976e+00 5.418527783910707107e-01 4.882113540151909348e+00 -1.824429322304359280e+00 -9.917945298176890079e-01 -3.640244819516384123e+00 0.000000000000000000e+00
-8.143438030942391492e-01 2.951484360762254511e+00 2.699028150698310036e+00 1.639101818428902790e+00 -6.615320269862272617e-01 -3.635503099784432646e+00 0.000000000000000000e+00
-2.818767407442439588e+00 2.348992755904445673e+00 3.745256408580791785e+00 1.531515753159135240e+00 2.409140757770319219e+00 -3.621682851256369240e+00 0.000000000000000000e+00
-7.630721751777209683e-01 4.064251932413815993e+00 2.336818587848914941e+00 -8.197710578315382524e-01 -7.330987786901821401e-01 -3.621346675150086458e+00 0.000000000000000000e+00
-3.584833805610177393e+00 5.844844416368840001e+00 3.425065776217083968e+00 2.344770636173629796e+00 2.888447988139358547e+00 -3.618945908851724180e+00 0.000000000000000000e+00
-1.116511043969592087e+01 5.005974916173606459e+00 1.797623194480141295e+00 -1.604902030021250425e+00 2.417748348917662771e+00 -3.612031800691469563e+00 0.000000000000000000e+00
-1.162442237133839207e+00 1.383807714528238586e+00 4.146273041354803013e+00 9.245300234302880060e-01 7.221299466359192287e-01 -3.605768875656494732e+00 0.000000000000000000e+00
-1.551849542178133312e+00 5.122473793747042592e+00 4.985465673859173497e-01 -3.963377539031371355e-01 3.695000181765665248e-01 -3.599386492043234576e+00 0.000000000000000000e+00
-4.220914618534783003e+00 4.819569673505653462e+00 4.954775846938423989e+00 2.744894928701322900e+00 9.077195340063464180e-01 -3.585356337194206766e+00 0.000000000000000000e+00
