# logn beta gamma alpha delta logL logPrior
-3.736694513552376140e+00 5.994784974830669633e+00 1.795394034725469545e+00 -1.141453400471091673e+00 3.940780061242711296e-01 -4.281039291752562370e+00 0.000000000000000000e+00
-8.607502125624318268e+00 5.249023470470531194e+00 2.183446046527796280e+00 -1.664342080111157474e+00 1.506955714243850553e+00 -4.255073442833910313e+00 0.000000000000000000e+00
-1.150520856882748078e+00 -1.030671151312295697e-02 4.761200449193170314e+00 -7.297770050087375449e-01 -7.108461487522799160e-02 -4.252952738700547464e+00 0.000000000000000000e+00
-2.640251382003063085e+00 -1.587973425844087183e+00 4.546672244618090275e+00 -2.379254531664674932e+00 2.146165397699118516e-01 -4.252830287660518849e+00 0.000000000000000000e+00
-7.106254146651005854e+00 -2.549223221896728120e-01 4.694632075692181772e+00 -1.037720430030238061e+00 2.509132328685131252e+00 -4.242271268264561357e+00 0.000000000000000000e+00
-3.690283985505177888e+00 3.722275989360377402e+00 4.261537976271117856e+00 -4.354250491276347446e-01 5.245727873934086238e-01 -4.241886061686914289e+00 0.000000000000000000e+00
-1.300005451382631461e-01 2.186782717000947951e+00 3.419759039019182545e+00 -1.405361652234210279e+00 -6.527900014973609943e-01 -4.233538230033372152e+00 0.000000000000000000e+00
-5.183757822081750177e+00 5.645274441725157466e+00 4.823819668290990847e+00 -1.580881557686343086e+00 3.167775253350920694e-01 -4.215022374971048258e+00 0.000000000000000000e+00
-6.219154913326540246e+00 5.150011914091431997e+00 2.915138219411122833e+00 -8.848382612802124791e-01 1.522205894895237277e+00 -4.214125758897347751e+00 0.000000000000000000e+00
-1.541432454321389045e+01 4.818483129329776737e+00 3.457926093145212043e+00 -2.900625347765399376e+00 2.450281153150477120e+00 -4.213209436633063909e+00 0.000000000000000000e+00
-3.539110585505926831e-01 3.063667875398185636e+00 1.731217172652489422e+00 -1.161052779855207051e+00 -2.725067580377538157e-01 -4.180808124459598929e+00 0.000000000000000000e+00
-8.900379771056032396e+00 4.942028133261983314e+00 1.294555989158614029e+00 -1.190790883925785248e+00 2.484288627525462978e+00 -4.163691542839404569e+00 0.000000000000000000e+00
1.164116998870382336e+00 -1.639183772907397252e+00 3.099036695111125339e-01 -2.735373690508778655e+00 -6.377656857922984202e-01 -4.155051766755165410e+00 0.000000000000000000e+00
-1.267720280596152449e+01 -1.799492689072522467e+00 9.115812168967828422e-01 -2.728242029956978065e+00 2.470976376414914188e+00 -4.143538913579750016e+00 0.000000000000000000e+00
-4.392370471196120008e+00 3.873779563934070858e+00 3.405511017914313876e-01 -2.279340119953837007e+00 6.157250155051674501e-01 -4.084726147467510948e+00 0.000000000000000000e+00
-5.895545750033230448e+00 -1.528689998891723523e+00 3.696302865593539710e+00 -2.911304069537797634e+00 8.357913012140257836e-01 -4.076027987031580757e+00 0.000000000000000000e+00
-1.003077553332357397e+01 1.964922469167804442e+00 7.046027205481464328e-01 -2.962528707000529060e+00 1.650255009887449553e+00 -4.052545923934994576e+00 0.000000000000000000e+00
5.700689423004440259e-02 -1.022897498967552332e+00 3.019207809818880150e+00 -2.023438644774129713e+00 -1.790861116044458745e-01 -4.032822714584899160e+00 0.000000000000000000e+00
-5.532370364382415140e+00 3.481263750514020483e+00 2.389074985926280537e+00 -3.818733854273841377e-01 2.102657337277893390e+00 -4.009317115953140664e+00 0.000000000000000000e+00
-1.205992671042281117e+01 -1.360335764260693026e+00 2.715589146875184490e+00 -2.554141676627452284e+00 2.658314251997393463e+00 -3.996065512767529526e+00 0.000000000000000000e+00
-7.547294050757785477e+00 3.730947129525218564e+00 4.882899761607673916e+00 -2.402299780195236156e+00 1.017512446401198645e+00 -3.976989138312824412e+00 0.000000000000000000e+00
-8.340997611732841932e+00 1.210682573269960427e+00 1.346129528918114993e+00 -2.387498409950621348e+00 1.539318507939233749e+00 -3.976067858956382928e+00 0.000000000000000000e+00
2.296159668257811592e+00 -8.264660106543297857e-02 4.067252477993156035e+00 -1.090434078654601846e+00 -9.558758095554381606e-01 -3.969295844205754875e+00 0.000000000000000000e+00
1.131472592366400853e+00 6.066447638032239631e-01 1.464086659220979802e+00 -1.971672213899612558e+00 -5.213758363469777057e-01 -3.958076008383482058e+00 0.000000000000000000e+00
-9.431395978478258613e+00 1.605858898215505037e-01 2.417807805696460477e+00 -1.704568060162839238e+00 2.310431096232660853e+00 -3.949993739785403246e+00 0.000000000000000000e+00
-5.823720196677024674e+00 2.948008359836840064e+00 2.636636391644895383e+00 -1.506459169644481122e+00 1.397373609032657393e+00 -3.949161966609123109e+00 0.000000000000000000e+00
-1.091639299227486148e+01 -4.878357278040167389e-01 4.015055532195346721e+00 -1.570769351654397017e+00 2.905796195848264318e+00 -3.948466482084934004e+00 0.000000000000000000e+00
-5.007928607927982334e+00 3.269431058639235665e+00 1.439597732033211841e+00 -2.583239019003952919e+00 5.128808384716261326e-01 -3.943198154324285554e+00 0.000000000000000000e+00
-7.245560856945781225e+00 3.609143969128163931e+00 2.956548501048636979e+00 -4.266893045714192922e-01 2.318267627298543410e+00 -3.941882050531432480e+00 0.000000000000000000e+00
-1.289011685321364808e+01 5.141963160202703165e+00 4.347766963497731396e+00 -2.577213121556002573e+00 2.263411954854115393e+00 -3.934004019749952619e+00 0.000000000000000000e+00
-2.491873458233524019e+00 -4.917503851217648325e-01 2.757334766481034372e+00 -2.726031569909371788e-01 7.344759093535003780e-01 -3.923230295364256826e+00 0.000000000000000000e+00
-8.486364788716276308e+00 2.178506676734904612e+00 2.194319948318952385e+00 -2.013316734609518655e+00 1.684330507416685885e+00 -3.922923723422475195e+00 0.000000000000000000e+00
-5.180868754915457508e+00 1.504556971896361395e+00 1.815305376822063277e+00 -6.469102857703195042e-01 2.026513517866164182e+00 -3.918846760927314765e+00 0.000000000000000000e+00
-1.657334786448710018e+00 3.277163641854863307e+00 4.349253333703888558e+00 -1.793751300334712306e+00 -3.373364463706126637e-01 -3.911393828080516943e+00 0.000000000000000000e+00
-6.652924844055663200e+00 6.577688478519061910e+00 4.725497984331432200e+00 -5.152736839968666827e-01 1.505514164477863570e+00 -3.908674054514412077e+00 0.000000000000000000e+00
1.547700177921529141e+00 9.910494673460266135e-01 4.098517902997448559e+00 -2.289163388715875769e+00 -9.420884598369827501e-01 -3.904639941760793764e+00 0.000000000000000000e+00
-5.582651861777834235e+00 6.086638394401157726e+00 1.580050510211040038e+00 -4.936424530128687149e-02 1.306032624581581647e+00 -3.893934533913745000e+00 0.000000000000000000e+00
-4.853920535923101021e+00 6.645521866994791971e+00 2.524437380345354143e+00 -2.359538980722834633e+00 -5.053908366256992801e-03 -3.875837801495688240e+00 0.000000000000000000e+00
-5.145190662286043271e+00 6.692702211251527089e+00 4.148154490685020512e+00 -5.247281424639563818e-01 7.956026255994737006e-01 -3.862234409535422408e+00 0.000000000000000000e+00
-1.011490748937883666e+01 6.203213555757638886e+00 4.577706566943991362e+00 -6.927791891370284061e-01 2.949491949846037020e+00 -3.861119221605585405e+00 0.000000000000000000e+00
-1.309849436952742252e+00 -9.723035939144160089e-01 1.342919395408358252e+00 -3.002327190204838736e-01 7.029303392152888019e-01 -3.845163259666447786e+00 0.000000000000000000e+00
-6.071939934978037634e+00 6.012124702728036674e+00 8.222741546141668634e-01 -8.250609724197244255e-01 1.726025355109056303e+00 -3.841389663533485432e+00 0.000000000000000000e+00
-1.208456118312895455e+01 6.550493349805976528e+00 3.440357305027085033e+00 -1.417498947398390552e+00 2.452567843393259839e+00 -3.837811230743717328e+00 0.000000000000000000e+00
-1.661255063863640746e+00 3.401879573322977635e+00 1.439629363058586797e+00 -9.035861438269690016e-01 -1.702599713704205653e-01 -3.835680833680592983e+00 0.000000000000000000e+00
-1.290909564165783152e+01 6.038640979674633869e+00 1.466681342500137708e+00 -2.557351171466719642e+00 2.065376432642255455e+00 -3.812476936277662265e+00 0.000000000000000000e+00
-1.118681181257454504e+01 -1.392309850478949285e+00 9.699248718418709281e-01 -2.713935897103321171e+00 2.361379200986994498e+00 -3.797895170905374762e+00 0.000000000000000000e+00
-1.161521406934329370e+00 9.477505119695895930e-01 4.211865079506145193e+00 -2.570659202145690880e-01 3.910396758599407052e-01 -3.796676747559037057e+00 0.000000000000000000e+00
-5.493238506927434095e+00 -1.339261862219640165e+00 5.176580807392541228e-01 -2.103178289515870159e+00 1.085918451070692070e+00 -3.795712023951822278e+00 0.000000000000000000e+00
-1.114231777922703159e+01 4.319309941250497609e+00 7.279967184617133213e-01 -2.085043479333832384e+00 2.308163550893512106e+00 -3.791535119169089363e+00 0.000000000000000000e+00
-8.072091349660938775e+00 -1.365987007548506549e+00 1.335617460436017589e+00 -8.563977635727935134e-01 2.798201524318771227e+00 -3.790580009816724161e+00 0.000000000000000000e+00
-3.860626159876108687e+00 3.357028538136102025e-01 4.175934865341964120e+00 -3.937153350285805820e-01 1.255231926331736858e+00 -3.787001969018631620e+00 0.000000000000000000e+00
-8.222434979483605133e+00 6.812838566118808004e+00 2.222091588227949721e+00 -6.512321061494089069e-02 2.402918379104560298e+00 -3.777618099247830763e+00 0.000000000000000000e+00
-6.193196095949327074e+00 4.400386893322459692e+00 1.288091619184908110e+00 -7.581663066064230350e-01 1.561391223212954316e+00 -3.770870142387742874e+00 0.000000000000000000e+00
-3.823376912435701769e+00 2.620646087798419455e+00 3.109852441417673141e+00 -5.955850888709066093e-02 1.120744436816587086e+00 -3.770422644668502965e+00 0.000000000000000000e+00
-2.919367980111333694e+00 3.912700942885575017e+00 2.788428143994079900e+00 -6.532451135583757784e-01 5.776898720597221093e-01 -3.767162848512086271e+00 0.000000000000000000e+00
-6.940157596658276695e+00 6.797525899568120700e+00 1.986459877378699668e+00 -2.571376025055855497e+00 7.104557177404189350e-01 -3.765652614151986377e+00 0.000000000000000000e+00
-4.654286669655427033e+00 6.431455113831851200e+00 3.953322474232636718e+00 -2.381862963203559502e+00 1.664073947845156609e-01 -3.745808588283824125e+00 0.000000000000000000e+00
-1.003859747531553737e+01 2.547186168129674577e+00 3.380753059155155338e+00 -1.641912691775486710e+00 2.621564530846370644e+00 -3.736048445934534001e+00 0.000000000000000000e+00
-1.703075053544698125e+00 9.199011092090072506e-01 1.367340108450530112e+00 -2.625867590193801782e+00 -1.070110013076181615e-01 -3.711819468100821862e+00 0.000000000000000000e+00
-2.154806231659796456e+00 5.205752359763937243e+00 3.417775010741281427e+00 -1.450446187742323811e+00 -4.830348513663595411e-01 -3.693366053102269841e+00 0.000000000000000000e+00
-1.158243265555430668e+00 1.277260866496988889e+00 4.125084296347399260e+00 -9.957322286851695292e-01 1.732404753990692825e-01 -3.692627125392504261e+00 0.000000000000000000e+00
-3.321163666045910290e+00 7.098624035776118779e-01 4.954681962595221201e+00 -2.657033552354983286e+00 2.311905133849889993e-01 -3.681398645183086682e+00 0.000000000000000000e+00
-1.207478439578036022e+00 2.759371824330519196e+00 1.015455615754195406e+00 -2.998377387370486424e+00 -3.249555764037818650e-01 -3.681058949431695204e+00 0.000000000000000000e+00
-2.114100216858368242e+00 2.108261908787248284e+00 1.177301700792774408e+00 -2.564870684953417523e+00 1.747572691264036582e-01 -3.665653337526699751e+00 0.000000000000000000e+00
-1.588202742481838392e+01 2.747615957752713278e+00 3.024943605281244619e+00 -2.757463422812521436e+00 2.915216244557235381e+00 -3.661489499215406340e+00 0.000000000000000000e+00
-6.393711574352478166e+00 6.470910871709525836e+00 4.804523040606206941e+00 -1.285858580898510573e+00 6.290881234519687393e-01 -3.651743468225198797e+00 0.000000000000000000e+00
-6.721323761408064534e+00 -6.105788553186710654e-01 3.879881778104036005e+00 -1.676642979451792970e+00 1.848267234435432282e+00 -3.643952618585956316e+00 0.000000000000000000e+00
1.995632473965693876e-01 3.491989528658408837e+00 2.419405368541481138e+00 -2.735109516880912306e+00 -5.581274596254643949e-01 -3.633513157830945417e+00 0.000000000000000000e+00
-7.390706844444636658e+00 3.311266772230467836e-01 2.006486399874582105e+00 -2.756169365544584249e+00 1.395583571989019944e+00 -3.623103575303915580e+00 0.000000000000000000e+00
-3.735165291219513239e+00 -1.795569643753856637e+00 4.296542855668852745e+00 -2.188635156524015191e+00 8.051408158771712342e-01 -3.623045696637865909e+00 0.000000000000000000e+00
-5.094254441266205191e+00 4.229883466348933752e+00 1.642820273260343189e+00 -8.672615432566187221e-02 1.569812679963098700e+00 -3.622301852409951284e+00 0.000000000000000000e+00
-2.148259607619388944e+00 6.404051570343890276e+00 2.077602827316657574e+00 -4.531010253110616670e-01 -7.599010855074054271e-01 -3.621000326747425557e+00 0.000000000000000000e+00
8.093749903508234977e-01 -1.113634889584669940e+00 2.014410573144026273e+00 -4.830300254189057174e-02 -9.136488326145268957e-01 -3.585948114358989081e+00 0.000000000000000000e+00
-8.402228762801591699e+00 4.313876687254564857e+00 2.438859468106784334e+00 -4.035437848629179758e-01 2.778852453095189468e+00 -3.585352412034803482e+00 0.000000000000000000e+00
-1.023552619082206405e-01 -1.566226754801123278e-01 3.570200842692797139e+00 -1.553845056541717451e+00 -4.420518049734383226e-01 -3.547402564039111805e+00 0.000000000000000000e+00
-1.474045208437088528e+00 -6.821506666501306881e-01 2.661164501118108205e+00 -1.256308882375033908e+00 3.905614177218583727e-01 -3.544694718755623697e+00 0.000000000000000000e+00
-1.126950313426996964e+01 -1.484923927593229331e+00 3.308812200737119902e+00 -2.278864289768225859e+00 2.433192806800125840e+00 -3.528453686656160659e+00 0.000000000000000000e+00
6.722186753887942068e-01 5.253383702697059121e+00 1.588863058020480556e+00 -2.448214651910328943e+00 -8.352416597494990436e-01 -3.526397317611994708e+00 0.000000000000000000e+00
-3.492736953790997134e+00 2.157097105676127669e+00 2.007175411476110671e+00 -1.625919753441858795e+00 7.300219580007509812e-01 -3.520880888041057144e+00 0.000000000000000000e+00
-4.245847296487172073e+00 5.064678267523672339e+00 4.887717989791629414e+00 -2.934293353680447414e+00 1.591829333775756083e-01 -3.517119549991307270e+00 0.000000000000000000e+00
