# logn beta gamma alpha delta logL logPrior
-6.035926458696444286e+00 6.872981711040657693e+00 4.633803245779986035e+00 2.978825694117284595e+00 1.306693229499489517e+00 -4.408981895101153015e+00 0.000000000000000000e+00
-1.848517095641055930e+00 5.233166670575806201e+00 3.071754121261637049e+00 -3.034021786475499249e-01 -8.538763440977279462e-01 -4.400550112791602686e+00 0.000000000000000000e+00
-2.065538462367903616e+00 1.319630766052542148e+00 2.993143789575687830e+00 -2.249660688333100289e+00 -1.188437288321995966e-01 -4.399880557152904714e+00 0.000000000000000000e+00
-1.628121495237870864e+00 2.877820707130013478e+00 1.156658687021108189e+00 -5.874329208928874557e-01 -1.813543704132241086e-01 -4.385092693660239682e+00 0.000000000000000000e+00
-3.101543951895254114e+00 4.071955098828274888e-01 4.153391367125844447e+00 6.074712762708313063e-01 1.428698948385788592e+00 -4.384530681460383050e+00 0.000000000000000000e+00
-1.342734564150806520e+01 5.085134955459564843e+00 2.606510607085021913e+00 -2.930829941330125088e+00 1.927098058893814692e+00 -4.378103942819709715e+00 0.000000000000000000e+00
-8.037383553265726732e+00 6.086294031781085856e+00 2.097332742917914494e+00 -2.204701503245544369e+00 8.813214403703515387e-01 -4.357684658613770523e+00 0.000000000000000000e+00
-3.754268067773789852e+00 6.265549430163983580e+00 1.812805888347117644e+00 -2.409265048065710513e+00 -2.406961410441556537e-01 -4.336583927239792580e+00 0.000000000000000000e+00
-4.295603174243678879e+00 2.602701630844946212e+00 1.887828061075758956e+00 4.777517267682636626e-01 1.889314884729567767e+00 -4.334286431906063441e+00 0.000000000000000000e+00
-1.246773665476871074e+00 1.194630436447965405e+00 2.829109574870133592e+00 -6.630128502298886506e-01 -2.431438584133414349e-01 -4.315016497743445534e+00 0.000000000000000000e+00
-3.498392317500663706e-01 1.000725732909497179e+00 1.247458156504324567e+00 -2.145776608481725134e+00 -4.881174257815589779e-01 -4.313336173761572745e+00 0.000000000000000000e+00
-3.263893463552717922e+00 5.987585306694637843e+00 3.034795388587746778e+00 6.678354296756829900e-01 -6.222051894269186034e-01 -4.312411400915787674e+00 0.000000000000000000e+00
-3.994452961921334477e+00 -1.262684058037375490e-01 4.788943647787158753e+00 5.288006546788057843e-02 1.583630339447767099e+00 -4.298138940907426431e+00 0.000000000000000000e+00
