# logn beta gamma alpha delta logL logPrior
-1.794193961642050139e+00 3.297451497500301532e+00 3.621146149740092746e+00 -1.715091096839802542e+00 1.397306868965661475e-02 -3.844625082519064208e+00 0.000000000000000000e+00
-1.909609413825857471e+00 2.057820216812828118e+00 3.587529078345053080e+00 -4.850089166008892949e-01 5.250677678963400208e-01 -3.831784276323412453e+00 0.000000000000000000e+00
3.303351654271963200e-01 2.225104778535299754e+00 3.386510785650975741e+00 -9.987239057894821137e-01 -8.537567058403457976e-01 -3.827106329906837079e+00 0.000000000000000000e+00
-5.054848633388629997e-01 -1.382060171541045435e+00 2.850467539425334706e+00 -4.311076464643746609e-01 -2.168550286438177266e-01 -3.826176503522667804e+00 0.000000000000000000e+00
-2.666551925533616085e+00 5.712176217827169111e+00 1.202668386620627361e+00 -1.505452659581751340e-01 -1.142004421636478029e-01 -3.814025937500744590e+00 0.000000000000000000e+00
-4.382422320008155125e+00 1.868907637061771432e+00 2.807071398362968040e+00 -8.380717185241390865e-01 1.049611738145115991e+00 -3.809872782942486324e+00 0.000000000000000000e+00
-3.428290877324665642e-01 7.106545368848270483e-01 2.890001151209196539e+00 -9.553897032363141140e-01 -5.224138778239995062e-02 -3.794604182953785099e+00 0.000000000000000000e+00
-1.202048079014493709e+01 3.931060752708697148e+00 9.792459898642802418e-01 -2.944596506004713454e+00 1.944768429762637085e+00 -3.781834327558400322e+00 0.000000000000000000e+00
-1.252261986083822443e+01 6.189230658196926527e+00 3.884716945258485765e+00 -2.743740882925807867e+00 1.703697946607376723e+00 -3.778096981901828855e+00 0.000000000000000000e+00
-9.435442109500851160e+00 1.496273573403753554e+00 1.775579523896617662e+00 -2.546301297087222970e+00 1.691379849081486197e+00 -3.770088512663798852e+00 0.000000000000000000e+00
-1.661310888177405687e+00 3.001026374731177171e-01 3.332804464522988841e+00 -1.098128487937710673e+00 4.358263674780631369e-01 -3.765060559062505252e+00 0.000000000000000000e+00
-1.942691240616566395e+00 4.971882777092377026e+00 3.936578681550504832e+00 -1.426712434001601970e+00 -2.066706869507193012e-01 -3.742576025802048179e+00 0.000000000000000000e+00
1.073845114110491883e+00 1.732757171650537886e+00 1.219407366806346538e+00 -1.524392955285194917e+00 -5.749063720813203382e-01 -3.738618600482960908e+00 0.000000000000000000e+00
-6.349326163066284501e+00 4.583391407632751324e+00 4.331464382714157679e+00 -1.723247003060892846e+00 8.417296284909514537e-01 -3.733496192855067175e+00 0.000000000000000000e+00
-6.531596780552940684e-01 4.790294263582722145e+00 1.111477402497942135e+00 -1.088642821610898537e+00 -6.941727673771251883e-01 -3.730184613281438910e+00 0.000000000000000000e+00
-5.314215314186956363e+00 1.266541973029966517e+00 3.484556786709007259e+00 -8.743251580455412286e-01 1.457041377774974888e+00 -3.728942326657067152e+00 0.000000000000000000e+00
-3.004329739768355267e+00 1.989517490304495873e+00 7.301669207539052131e-01 -1.690651888375299450e+00 6.816076211488176773e-01 -3.724980545486355155e+00 0.000000000000000000e+00
-6.444393872954331748e+00 4.994913616856675453e-01 9.347870108377318576e-01 -2.040886182268056626e+00 1.547810312539798616e+00 -3.719238072442707654e+00 0.000000000000000000e+00
3.820449511562227785e-01 1.387570650555498997e+00 4.548015953474919826e+00 -1.421482203853004611e+00 -4.157898389690976027e-01 -3.716722461864400806e+00 0.000000000000000000e+00
4.088534346222116866e-01 5.268870410552676908e+00 2.424426032153514932e+00 -1.701534559865261143e+00 -9.082892559393682674e-01 -3.714049210476646490e+00 0.000000000000000000e+00
3.386331656972512150e-01 -4.547709350167021825e-01 2.828330240932462214e+00 -1.237046166382546719e+00 -5.754745597275853219e-01 -3.712946704594243474e+00 0.000000000000000000e+00
1.194112576823172844e+00 6.990364399015591701e-02 9.206776736028465802e-01 -9.252062527543016834e-01 -5.242947229986117952e-01 -3.710192101493725136e+00 0.000000000000000000e+00
2.486505038582801586e+00 -1.719732288645780427e+00 2.935425926000023278e+00 -1.569723210526899004e+00 -8.629554645243728839e-01 -3.699040183050226194e+00 0.000000000000000000e+00
-1.437880615946489193e+00 -1.345547022300470630e-01 2.789436643528427240e+00 -1.662567543168517403e+00 -3.872798613909264609e-02 -3.686948613330210289e+00 0.000000000000000000e+00
-3.067722831513758130e+00 -1.192417952185691021e+00 1.402845720494533710e+00 -3.834926480796323478e-01 1.529325007982873075e+00 -3.678713968687706615e+00 0.000000000000000000e+00
-5.129591374692346051e+00 1.703689423495477806e+00 3.011612094713356225e+00 -1.043609514869032973e+00 1.238661967370023209e+00 -3.672277317513101380e+00 0.000000000000000000e+00
-3.361912103205319191e+00 -1.878744671476897832e+00 2.737168613782888560e+00 -1.469615256762579758e+00 9.907746834329117513e-01 -3.658712915168715440e+00 0.000000000000000000e+00
-1.195746028917996195e+00 3.577059092494979442e+00 2.388160492178935446e+00 -1.485326466263507061e+00 -1.432729791444580236e-01 -3.658555981714226579e+00 0.000000000000000000e+00
5.800270130959029879e-01 2.541581508220075669e+00 4.177605931596358735e-01 -9.798061817282261998e-01 -3.290513078394490254e-01 -3.655310226023391618e+00 0.000000000000000000e+00
2.308125932713431805e+00 -1.859681023597948846e+00 4.195692136900780689e+00 -1.925341712880625611e+00 -7.769417669640540369e-01 -3.655302091270638876e+00 0.000000000000000000e+00
-9.444891490390109334e-01 -1.456098459555515978e-01 2.419638037309694845e+00 -1.098318429955799758e+00 2.166282285388075324e-01 -3.644692299666592028e+00 0.000000000000000000e+00
-6.608029822033675060e+00 5.484514069613707576e+00 1.547307946192761019e+00 -1.132425617850745470e+00 1.209988256023428299e+00 -3.643732213995900970e+00 0.000000000000000000e+00
-3.618405977138550167e+00 -1.293983859124120395e+00 1.966137409831281380e+00 -1.669716171843933061e+00 6.762717595613473298e-01 -3.637391889262291844e+00 0.000000000000000000e+00
-6.506545594468755578e-01 -1.706691770144235232e+00 2.587167297652857911e+00 -1.027929075472825637e+00 -1.566935550741963556e-01 -3.634953039662796925e+00 0.000000000000000000e+00
-8.997711794048923295e+00 5.768822725435973631e+00 2.407643202235317581e+00 -1.495675257115259171e+00 1.628858388164017734e+00 -3.633074077284713876e+00 0.000000000000000000e+00
